TransactionID,PortefeuilleID,InstrumentID,DateTransaction,TypeTransaction,Quantite,PrixUnitaire,MontantBrut,Frais,MontantNet,Devise,TauxChange_EUR,MontantNet_EUR,Statut,Courtier,Operateur
TRX000175,PF00133,INST010,2024-08-29,Frais,95.13,201.958,19212.26,68.87,19143.39,USD,0.999,19124.25,Exécuté,NYSE,OPE004
TRX000176,PF00019,INST009,2026-03-11,Achat,493.45,467.623,230748.57,352.57,230396.0,EUR,1.0,230396.0,Exécuté,OTC,OPE002
TRX000177,PF00121,INST013,2023-05-28,Achat,9.33,43.091,402.04,0.82,401.22,EUR,1.0,401.22,Exécuté,SIX,OPE005
TRX000178,PF00074,INST011,2026-04-18,Arbitrage Entrant,251.02,213.5617,53608.26,204.1,53812.36,EUR,1.0,53812.36,En attente,OTC,OPE005
TRX000179,PF00040,INST005,2024-08-09,Achat,155.64,260.5393,40550.34,73.51,40476.83,USD,1.0073,40772.31,Annulé,OTC,OPE001
TRX000180,PF00080,INST012,2026-01-10,Coupon,365.25,424.7694,155147.02,191.08,155338.1,EUR,1.0,155338.1,Annulé,Euronext,OPE004
TRX000181,PF00015,INST005,2024-06-14,Arbitrage Entrant,371.11,372.9225,138395.27,204.52,138599.79,USD,1.0403,144185.36,Exécuté,SIX,OPE003
TRX000182,PF00134,INST009,2025-01-25,Arbitrage Sortant,411.43,137.031,56378.66,140.24,56518.9,EUR,1.0,56518.9,Exécuté,Euronext,OPE003
TRX000183,PF00110,INST005,2026-01-16,Frais,32.87,359.0384,11801.59,39.02,11762.57,EUR,1.0,11762.57,Annulé,SIX,OPE005
TRX000184,PF00093,INST001,2023-07-06,Coupon,429.82,91.7719,39445.4,64.27,39509.67,EUR,1.0,39509.67,En attente,Euronext,OPE002
TRX000185,PF00131,INST001,2025-02-21,Achat,429.49,16.0212,6880.95,8.15,6872.8,EUR,1.0,6872.8,Annulé,NYSE,OPE002
TRX000186,PF00010,INST009,2023-12-16,Arbitrage Sortant,457.06,372.9263,170449.69,456.38,170906.07,EUR,1.0,170906.07,Exécuté,SIX,OPE003
TRX000187,PF00070,INST014,2026-02-24,Achat,286.2,68.5065,19606.56,72.41,19534.15,EUR,1.0,19534.15,Exécuté,NYSE,OPE005
TRX000188,PF00012,INST007,2026-02-02,Achat,438.62,434.3558,190517.14,780.0,189737.14,EUR,1.0,189737.14,Exécuté,Euronext,OPE005
TRX000189,PF00117,INST001,2026-05-14,Dividende,101.13,286.2653,28950.01,64.14,29014.15,USD,0.9928,28805.25,En attente,SIX,OPE002
TRX000190,PF00140,INST013,2023-11-04,Arbitrage Sortant,123.32,13.1252,1618.6,4.27,1622.87,USD,1.0083,1636.34,Exécuté,Xetra,OPE001
TRX000191,PF00097,INST014,2025-06-08,Arbitrage Entrant,363.88,60.935,22173.03,69.16,22242.19,USD,0.984,21886.31,Exécuté,NYSE,OPE003
TRX000192,PF00024,INST001,2024-08-28,Vente,448.75,264.682,118776.05,451.75,119227.8,EUR,1.0,119227.8,Annulé,Euronext,OPE005
TRX000193,PF00025,INST009,2024-10-31,Vente,318.97,203.2321,64824.94,218.3,65043.24,EUR,1.0,65043.24,Annulé,NYSE,OPE002
TRX000194,PF00075,INST005,2023-11-20,Arbitrage Sortant,158.19,402.4002,63655.69,242.08,63897.77,EUR,1.0,63897.77,Exécuté,SIX,OPE003
TRX000195,PF00060,INST002,2025-03-29,Vente,68.92,387.3718,26697.66,38.33,26735.99,EUR,1.0,26735.99,Exécuté,SIX,OPE004
TRX000196,PF00081,INST007,2024-12-09,Achat,268.43,482.671,129563.38,237.17,129326.21,EUR,1.0,129326.21,Annulé,Xetra,OPE001
TRX000197,PF00024,INST003,2023-07-05,Arbitrage Sortant,343.34,414.9295,142461.89,539.58,143001.47,EUR,1.0,143001.47,Exécuté,Xetra,OPE002
TRX000198,PF00024,INST012,2025-05-04,Vente,484.23,204.1598,98860.3,118.22,98978.52,EUR,1.0,98978.52,Exécuté,NYSE,OPE001
TRX000199,PF00104,INST014,2024-06-24,Coupon,278.42,279.5592,77834.87,107.33,77942.2,EUR,1.0,77942.2,Exécuté,Euronext,OPE001
TRX000200,PF00016,INST014,2024-01-07,Arbitrage Sortant,491.3,74.0505,36381.01,156.25,36537.26,EUR,1.0,36537.26,Exécuté,OTC,OPE005
TRX000201,PF00067,INST015,2024-04-06,Arbitrage Sortant,38.42,498.6091,19156.56,34.31,19190.87,EUR,1.0,19190.87,Exécuté,Euronext,OPE003
TRX000202,PF00032,INST001,2025-04-01,Coupon,26.27,462.8245,12158.4,33.22,12191.62,EUR,1.0,12191.62,Annulé,Euronext,OPE004
TRX000203,PF00110,INST003,2023-08-05,Dividende,108.14,101.704,10998.27,23.31,11021.58,USD,0.9069,9995.47,En attente,OTC,OPE002
TRX000204,PF00076,INST008,2025-06-05,Coupon,441.51,244.7252,108048.62,145.96,108194.58,EUR,1.0,108194.58,Exécuté,SIX,OPE002
TRX000205,PF00135,INST004,2025-03-04,Arbitrage Entrant,497.05,276.3918,137380.54,148.11,137528.65,EUR,1.0,137528.65,Exécuté,SIX,OPE005
TRX000206,PF00125,INST006,2023-06-23,Frais,251.69,200.3068,50415.22,86.68,50328.54,EUR,1.0,50328.54,En attente,NYSE,OPE001
TRX000207,PF00072,INST001,2024-12-15,Arbitrage Sortant,495.77,269.4218,133571.25,543.28,134114.53,USD,1.0948,146828.59,Exécuté,NYSE,OPE002
TRX000208,PF00069,INST009,2025-03-07,Arbitrage Sortant,395.83,371.1595,146916.06,595.92,147511.98,USD,1.0151,149739.41,Annulé,Xetra,OPE002
TRX000209,PF00046,INST004,2024-02-18,Frais,159.68,371.6715,59348.51,144.52,59203.99,EUR,1.0,59203.99,Exécuté,OTC,OPE005
TRX000210,PF00037,INST010,2024-12-14,Vente,418.51,407.0966,170374.0,831.69,171205.69,EUR,1.0,171205.69,Exécuté,SIX,OPE001
TRX000211,PF00024,INST001,2024-08-17,Vente,301.23,19.7647,5953.72,17.34,5971.06,EUR,1.0,5971.06,En attente,NYSE,OPE002
TRX000212,PF00088,INST012,2026-03-02,Vente,459.47,423.6992,194677.07,446.66,195123.73,EUR,1.0,195123.73,Exécuté,OTC,OPE002
TRX000213,PF00029,INST014,2026-01-26,Frais,430.47,480.6738,206915.65,516.12,206399.53,EUR,1.0,206399.53,En attente,Euronext,OPE003
TRX000214,PF00078,INST006,2024-09-01,Vente,487.95,368.8525,179981.58,494.49,180476.07,EUR,1.0,180476.07,Exécuté,NYSE,OPE005
TRX000215,PF00092,INST004,2024-02-17,Arbitrage Entrant,294.89,95.9223,28286.53,63.0,28349.53,EUR,1.0,28349.53,Exécuté,NYSE,OPE001
TRX000216,PF00147,INST007,2024-02-25,Arbitrage Sortant,497.15,482.9401,240093.67,271.19,240364.86,EUR,1.0,240364.86,En attente,NYSE,OPE005
TRX000217,PF00027,INST015,2024-01-17,Coupon,71.18,375.2182,26708.03,52.13,26760.16,EUR,1.0,26760.16,Exécuté,Euronext,OPE003
TRX000218,PF00115,INST001,2024-10-29,Dividende,105.63,349.6563,36934.19,88.71,37022.9,EUR,1.0,37022.9,Exécuté,Euronext,OPE004
TRX000219,PF00113,INST012,2024-02-15,Coupon,484.58,443.4305,214877.55,638.69,215516.24,EUR,1.0,215516.24,Exécuté,OTC,OPE004
TRX000220,PF00026,INST014,2026-02-14,Coupon,394.58,293.2472,115709.48,466.65,116176.13,USD,0.9325,108334.24,Exécuté,Euronext,OPE003
TRX000221,PF00006,INST006,2025-04-01,Dividende,475.88,46.3582,22060.94,37.07,22098.01,EUR,1.0,22098.01,Exécuté,Euronext,OPE005
TRX000222,PF00024,INST006,2024-02-18,Frais,492.65,447.6808,220549.95,842.06,219707.89,EUR,1.0,219707.89,Exécuté,OTC,OPE004
TRX000223,PF00041,INST001,2025-11-13,Achat,166.22,487.4552,81024.8,213.67,80811.13,EUR,1.0,80811.13,Exécuté,Xetra,OPE002
TRX000224,PF00025,INST001,2023-11-07,Coupon,286.31,421.5287,120687.88,194.83,120882.71,EUR,1.0,120882.71,Exécuté,SIX,OPE001
TRX000225,PF00076,INST014,2025-03-04,Arbitrage Entrant,312.92,245.3609,76778.33,106.56,76884.89,USD,0.9342,71825.86,Exécuté,Euronext,OPE004
TRX000226,PF00030,INST005,2023-11-14,Arbitrage Sortant,199.34,249.6574,49766.71,181.36,49948.07,EUR,1.0,49948.07,En attente,SIX,OPE002
TRX000227,PF00095,INST015,2023-12-20,Coupon,185.33,228.4299,42334.91,86.92,42421.83,EUR,1.0,42421.83,Exécuté,NYSE,OPE003
TRX000228,PF00145,INST001,2025-06-23,Vente,376.37,337.0595,126859.08,170.35,127029.43,EUR,1.0,127029.43,En attente,SIX,OPE005
TRX000229,PF00059,INST009,2023-11-23,Achat,420.56,411.0186,172857.98,462.31,172395.67,EUR,1.0,172395.67,En attente,NYSE,OPE004
TRX000230,PF00077,INST002,2026-02-12,Coupon,451.49,360.0098,162540.82,488.99,163029.81,USD,0.9241,150655.85,Annulé,NYSE,OPE002
TRX000231,PF00055,INST013,2026-02-11,Vente,63.97,217.4537,13910.51,68.9,13979.41,EUR,1.0,13979.41,Exécuté,NYSE,OPE005
TRX000232,PF00067,INST006,2023-07-21,Arbitrage Entrant,457.17,42.8359,19583.29,49.98,19633.27,EUR,1.0,19633.27,En attente,Xetra,OPE003
TRX000233,PF00134,INST008,2024-07-06,Arbitrage Sortant,7.17,353.2019,2532.46,8.48,2540.94,EUR,1.0,2540.94,Exécuté,SIX,OPE002
TRX000234,PF00038,INST010,2024-06-10,Frais,291.76,482.7675,140852.25,197.31,140654.94,EUR,1.0,140654.94,En attente,Euronext,OPE003
TRX000235,PF00138,INST015,2024-01-26,Dividende,439.07,139.4269,61218.17,221.56,61439.73,EUR,1.0,61439.73,Exécuté,NYSE,OPE003
TRX000236,PF00104,INST003,2024-12-24,Frais,304.72,349.894,106619.7,123.16,106496.54,EUR,1.0,106496.54,Exécuté,Euronext,OPE004
TRX000237,PF00069,INST015,2024-08-21,Dividende,11.1,410.5191,4556.76,10.08,4566.84,EUR,1.0,4566.84,Annulé,Euronext,OPE002
TRX000238,PF00035,INST005,2024-05-13,Arbitrage Entrant,222.11,414.6534,92098.67,191.35,92290.02,EUR,1.0,92290.02,En attente,Euronext,OPE002
TRX000239,PF00114,INST004,2023-08-16,Arbitrage Sortant,204.18,247.3856,50511.19,154.87,50666.06,EUR,1.0,50666.06,Exécuté,OTC,OPE002
TRX000240,PF00017,INST005,2024-08-02,Arbitrage Entrant,253.89,76.4684,19414.56,85.52,19500.08,EUR,1.0,19500.08,Exécuté,NYSE,OPE002
TRX000241,PF00015,INST004,2023-07-26,Achat,228.77,459.8352,105196.5,401.7,104794.8,EUR,1.0,104794.8,Exécuté,SIX,OPE005
TRX000242,PF00102,INST011,2023-06-26,Achat,340.91,128.5497,43823.88,129.51,43694.37,EUR,1.0,43694.37,Exécuté,SIX,OPE005
TRX000243,PF00142,INST006,2023-08-24,Dividende,82.59,448.301,37025.18,147.95,37173.13,EUR,1.0,37173.13,Exécuté,Euronext,OPE004
TRX000244,PF00013,INST003,2024-08-16,Arbitrage Sortant,286.56,482.8096,138353.92,612.69,138966.61,USD,1.0355,143899.92,Exécuté,SIX,OPE005
TRX000245,PF00006,INST014,2024-09-21,Arbitrage Sortant,483.6,344.2779,166492.79,482.23,166975.02,USD,1.0295,171900.78,En attente,Euronext,OPE002
TRX000246,PF00065,INST010,2025-06-26,Arbitrage Sortant,471.56,359.2428,169404.53,650.09,170054.62,EUR,1.0,170054.62,Annulé,SIX,OPE003
TRX000247,PF00118,INST005,2023-08-14,Vente,233.88,341.8261,79946.29,343.55,80289.84,EUR,1.0,80289.84,En attente,Euronext,OPE001
TRX000248,PF00131,INST011,2023-06-13,Arbitrage Sortant,419.85,285.114,119705.11,404.02,120109.13,EUR,1.0,120109.13,Exécuté,Euronext,OPE004
TRX000249,PF00017,INST006,2026-04-26,Dividende,320.66,432.1309,138567.09,283.31,138850.4,EUR,1.0,138850.4,Exécuté,NYSE,OPE005
TRX000250,PF00062,INST015,2024-12-16,Achat,402.91,403.1582,162436.47,552.31,161884.16,EUR,1.0,161884.16,Exécuté,Euronext,OPE004
TRX000251,PF00076,INST005,2026-03-05,Coupon,202.89,370.9987,75271.93,250.81,75522.74,USD,0.9686,73151.33,Exécuté,OTC,OPE004
TRX000252,PF00092,INST009,2024-04-26,Dividende,422.86,421.913,178410.13,803.91,179214.04,USD,0.9588,171830.42,Annulé,NYSE,OPE003
TRX000253,PF00144,INST013,2025-04-28,Vente,473.51,450.7997,213458.17,772.24,214230.41,USD,0.9711,208039.15,Exécuté,SIX,OPE003
TRX000254,PF00096,INST005,2024-10-15,Frais,147.73,427.0948,63094.71,181.85,62912.86,EUR,1.0,62912.86,Annulé,NYSE,OPE005
TRX000255,PF00031,INST014,2023-06-15,Arbitrage Entrant,191.45,156.1943,29903.4,36.37,29939.77,USD,0.9275,27769.14,Exécuté,Xetra,OPE004
TRX000256,PF00146,INST015,2026-03-12,Coupon,72.47,432.573,31348.57,53.96,31402.53,EUR,1.0,31402.53,Annulé,Xetra,OPE002
TRX000257,PF00081,INST011,2025-02-22,Achat,3.35,144.0287,482.5,1.95,480.55,USD,1.0153,487.9,Exécuté,SIX,OPE001
TRX000258,PF00034,INST010,2023-09-21,Coupon,317.11,207.6628,65851.95,320.13,66172.08,EUR,1.0,66172.08,Exécuté,Euronext,OPE005
TRX000259,PF00052,INST012,2024-03-21,Dividende,475.08,447.0831,212400.24,855.42,213255.66,USD,0.9036,192697.81,Exécuté,NYSE,OPE002
TRX000260,PF00089,INST005,2026-02-14,Vente,52.25,256.6349,13409.17,29.83,13439.0,EUR,1.0,13439.0,Exécuté,Xetra,OPE003
TRX000261,PF00117,INST012,2025-01-12,Frais,298.59,175.5392,52414.25,238.58,52175.67,USD,0.9685,50532.14,Annulé,Xetra,OPE002
TRX000262,PF00043,INST015,2024-06-18,Arbitrage Sortant,202.29,121.925,24664.21,96.4,24760.61,USD,0.9422,23329.45,Exécuté,OTC,OPE005
TRX000263,PF00044,INST002,2025-09-24,Dividende,355.84,398.1423,141674.96,354.3,142029.26,EUR,1.0,142029.26,En attente,OTC,OPE001
TRX000264,PF00013,INST011,2024-10-12,Achat,327.13,19.6735,6435.79,24.19,6411.6,EUR,1.0,6411.6,Annulé,SIX,OPE001
TRX000265,PF00141,INST005,2023-07-28,Coupon,351.23,110.6925,38878.53,145.52,39024.05,EUR,1.0,39024.05,Exécuté,SIX,OPE001
TRX000266,PF00134,INST005,2026-01-27,Frais,303.21,77.2101,23410.87,101.2,23309.67,EUR,1.0,23309.67,En attente,OTC,OPE001
TRX000267,PF00073,INST002,2024-06-04,Arbitrage Sortant,54.03,107.3369,5799.41,10.43,5809.84,EUR,1.0,5809.84,En attente,NYSE,OPE003
TRX000268,PF00105,INST005,2026-01-06,Vente,20.66,253.2138,5231.4,9.58,5240.98,EUR,1.0,5240.98,Exécuté,NYSE,OPE001
TRX000269,PF00004,INST011,2025-04-08,Achat,453.53,419.2638,190148.71,699.0,189449.71,USD,1.0899,206481.24,En attente,Euronext,OPE001
TRX000270,PF00066,INST011,2025-01-25,Vente,228.92,488.8726,111912.72,230.15,112142.87,EUR,1.0,112142.87,Exécuté,NYSE,OPE001
TRX000271,PF00075,INST006,2024-10-05,Arbitrage Sortant,338.71,218.7377,74088.65,108.44,74197.09,EUR,1.0,74197.09,Exécuté,NYSE,OPE002
TRX000272,PF00085,INST006,2024-09-25,Coupon,477.59,141.4716,67565.42,265.69,67831.11,EUR,1.0,67831.11,Exécuté,NYSE,OPE001
TRX000273,PF00103,INST007,2025-01-09,Coupon,136.64,199.0006,27191.44,119.72,27311.16,EUR,1.0,27311.16,Exécuté,Euronext,OPE002
TRX000274,PF00016,INST014,2026-01-16,Vente,52.75,456.5011,24080.43,70.57,24151.0,EUR,1.0,24151.0,Exécuté,OTC,OPE004
TRX000275,PF00092,INST010,2023-10-08,Achat,431.43,441.1756,190336.39,744.05,189592.34,USD,0.9966,188947.73,Annulé,Euronext,OPE004
TRX000276,PF00113,INST001,2025-07-08,Achat,131.54,163.9766,21569.48,82.36,21487.12,USD,1.0956,23541.29,Exécuté,OTC,OPE005
TRX000277,PF00025,INST007,2025-06-24,Arbitrage Entrant,363.6,246.1455,89498.5,327.1,89825.6,EUR,1.0,89825.6,Exécuté,OTC,OPE005
TRX000278,PF00014,INST001,2024-09-27,Arbitrage Entrant,467.25,257.7281,120423.45,346.48,120769.93,EUR,1.0,120769.93,Exécuté,Euronext,OPE004
TRX000279,PF00083,INST004,2023-07-26,Dividende,485.1,34.6719,16819.34,31.8,16851.14,EUR,1.0,16851.14,Annulé,NYSE,OPE001
TRX000280,PF00118,INST008,2024-08-02,Arbitrage Sortant,286.94,53.1297,15245.04,45.64,15290.68,EUR,1.0,15290.68,Exécuté,SIX,OPE001
TRX000281,PF00027,INST007,2026-03-24,Coupon,18.88,279.0584,5268.62,22.67,5291.29,EUR,1.0,5291.29,En attente,OTC,OPE002
TRX000282,PF00117,INST006,2025-05-31,Dividende,412.83,410.1285,169313.35,741.13,170054.48,EUR,1.0,170054.48,En attente,OTC,OPE005
TRX000283,PF00122,INST012,2023-07-03,Arbitrage Entrant,182.28,231.7409,42241.73,58.71,42300.44,USD,0.9004,38087.32,Exécuté,Xetra,OPE005
TRX000284,PF00134,INST006,2025-10-09,Arbitrage Entrant,54.05,449.4698,24293.84,72.15,24365.99,EUR,1.0,24365.99,Exécuté,Xetra,OPE005
TRX000285,PF00051,INST004,2023-09-12,Achat,465.18,202.5193,94207.93,266.44,93941.49,USD,1.0434,98018.55,Exécuté,SIX,OPE001
TRX000286,PF00032,INST013,2025-08-15,Coupon,229.24,298.7649,68488.87,206.62,68695.49,EUR,1.0,68695.49,Exécuté,OTC,OPE001
TRX000287,PF00142,INST015,2025-03-15,Coupon,419.57,246.6367,103481.36,313.89,103795.25,USD,1.0384,107780.99,Exécuté,NYSE,OPE001
TRX000288,PF00100,INST011,2024-01-13,Frais,303.47,167.7034,50892.95,230.32,50662.63,EUR,1.0,50662.63,En attente,NYSE,OPE003
TRX000289,PF00102,INST006,2025-07-24,Dividende,226.97,75.3522,17102.69,45.34,17148.03,EUR,1.0,17148.03,En attente,Xetra,OPE005
TRX000290,PF00056,INST004,2024-08-27,Vente,312.46,152.384,47613.9,113.38,47727.28,USD,1.0963,52323.42,Exécuté,OTC,OPE005
TRX000291,PF00083,INST012,2023-06-25,Achat,380.63,285.5173,108676.45,362.03,108314.42,EUR,1.0,108314.42,En attente,Xetra,OPE004
TRX000292,PF00004,INST009,2025-04-07,Achat,13.61,81.2101,1105.27,4.07,1101.2,USD,0.9534,1049.88,Exécuté,Xetra,OPE003
TRX000293,PF00038,INST014,2025-09-27,Achat,345.61,154.6189,53437.84,214.52,53223.32,EUR,1.0,53223.32,Exécuté,SIX,OPE001
TRX000294,PF00144,INST014,2026-04-06,Vente,371.46,285.0226,105874.49,206.5,106080.99,EUR,1.0,106080.99,Exécuté,SIX,OPE004
TRX000295,PF00107,INST013,2023-11-24,Arbitrage Entrant,157.01,280.5411,44047.76,46.33,44094.09,EUR,1.0,44094.09,Exécuté,OTC,OPE004
TRX000296,PF00058,INST015,2025-04-10,Arbitrage Entrant,352.61,327.3399,115423.32,464.05,115887.37,USD,1.0552,122284.35,Exécuté,Xetra,OPE004
TRX000297,PF00046,INST011,2024-08-05,Achat,94.3,95.1596,8973.55,27.42,8946.13,EUR,1.0,8946.13,Exécuté,SIX,OPE003
TRX000298,PF00143,INST005,2026-04-20,Vente,81.3,424.547,34515.67,35.3,34550.97,EUR,1.0,34550.97,Exécuté,Euronext,OPE002
TRX000299,PF00083,INST010,2023-09-30,Achat,387.06,316.4297,122477.28,535.54,121941.74,EUR,1.0,121941.74,Annulé,OTC,OPE005
TRX000300,PF00092,INST002,2025-03-29,Arbitrage Sortant,354.13,267.4436,94709.8,457.25,95167.05,EUR,1.0,95167.05,En attente,NYSE,OPE004
TRX000301,PF00140,INST009,2026-03-14,Coupon,46.88,118.3871,5549.99,10.29,5560.28,EUR,1.0,5560.28,Exécuté,Xetra,OPE003
TRX000302,PF00056,INST013,2023-11-23,Frais,265.72,498.3492,132421.35,568.72,131852.63,EUR,1.0,131852.63,Exécuté,Xetra,OPE004
TRX000303,PF00062,INST015,2024-03-25,Arbitrage Entrant,307.24,314.3545,96582.28,467.03,97049.31,EUR,1.0,97049.31,Annulé,Euronext,OPE004
TRX000304,PF00066,INST009,2024-10-11,Arbitrage Entrant,142.13,456.5546,64890.11,278.28,65168.39,EUR,1.0,65168.39,En attente,OTC,OPE004
TRX000305,PF00125,INST001,2023-08-02,Dividende,449.24,104.3311,46869.7,143.21,47012.91,EUR,1.0,47012.91,Exécuté,OTC,OPE005
TRX000306,PF00002,INST011,2023-11-03,Achat,106.18,318.4621,33814.31,62.65,33751.66,EUR,1.0,33751.66,Exécuté,NYSE,OPE005
TRX000307,PF00112,INST011,2024-05-02,Arbitrage Sortant,469.94,375.9765,176686.4,285.35,176971.75,EUR,1.0,176971.75,Exécuté,Euronext,OPE001
TRX000308,PF00019,INST001,2025-08-31,Vente,397.31,283.4613,112622.01,371.64,112993.65,USD,1.0822,122281.73,Annulé,SIX,OPE004
TRX000309,PF00104,INST007,2024-07-17,Dividende,9.43,339.9164,3205.41,10.06,3215.47,EUR,1.0,3215.47,En attente,Euronext,OPE001
TRX000310,PF00092,INST015,2023-10-19,Frais,53.96,395.577,21345.33,47.08,21298.25,EUR,1.0,21298.25,Exécuté,SIX,OPE004
TRX000311,PF00102,INST014,2024-10-08,Arbitrage Entrant,16.38,86.5985,1418.48,2.67,1421.15,EUR,1.0,1421.15,En attente,Xetra,OPE002
TRX000312,PF00077,INST011,2023-08-25,Arbitrage Sortant,433.7,327.4909,142032.8,685.96,142718.76,EUR,1.0,142718.76,En attente,OTC,OPE002
TRX000313,PF00032,INST001,2024-05-30,Achat,286.79,203.1,58247.05,185.81,58061.24,EUR,1.0,58061.24,Exécuté,NYSE,OPE003
TRX000314,PF00055,INST007,2023-12-05,Arbitrage Entrant,425.88,79.803,33986.5,59.0,34045.5,EUR,1.0,34045.5,Exécuté,Euronext,OPE002
TRX000315,PF00146,INST014,2025-05-16,Achat,425.84,466.8612,198808.17,989.52,197818.65,EUR,1.0,197818.65,En attente,Euronext,OPE003
TRX000316,PF00018,INST005,2023-07-21,Achat,99.51,294.4919,29304.89,140.84,29164.05,EUR,1.0,29164.05,Exécuté,NYSE,OPE001
TRX000317,PF00073,INST010,2024-05-08,Achat,450.16,165.7151,74598.31,209.07,74389.24,EUR,1.0,74389.24,En attente,NYSE,OPE005
TRX000318,PF00146,INST006,2026-02-18,Arbitrage Sortant,158.85,219.8706,34926.44,35.6,34962.04,USD,1.0571,36958.37,Annulé,Xetra,OPE003
TRX000319,PF00035,INST011,2024-01-06,Arbitrage Entrant,166.45,245.1774,40809.78,113.51,40923.29,EUR,1.0,40923.29,Annulé,OTC,OPE001
TRX000320,PF00045,INST011,2025-11-18,Frais,41.9,147.5018,6180.33,26.61,6153.72,USD,0.9526,5862.03,Exécuté,Euronext,OPE001
TRX000321,PF00130,INST011,2024-06-11,Achat,406.51,293.6614,119376.3,486.67,118889.63,USD,1.0813,128555.36,En attente,Xetra,OPE005
TRX000322,PF00139,INST008,2025-09-20,Arbitrage Entrant,387.82,189.2511,73395.36,138.95,73534.31,EUR,1.0,73534.31,Exécuté,SIX,OPE005
TRX000323,PF00131,INST002,2026-05-14,Coupon,182.57,15.1899,2773.22,5.42,2778.64,USD,1.0514,2921.46,Exécuté,SIX,OPE002
TRX000324,PF00046,INST010,2023-09-16,Frais,330.05,484.1904,159807.04,630.23,159176.81,EUR,1.0,159176.81,Exécuté,Euronext,OPE002
TRX000325,PF00125,INST004,2025-03-03,Achat,132.91,124.6691,16569.77,60.88,16508.89,EUR,1.0,16508.89,Annulé,SIX,OPE004
TRX000326,PF00012,INST001,2025-12-29,Arbitrage Entrant,162.71,354.8308,57734.52,178.14,57912.66,EUR,1.0,57912.66,Exécuté,OTC,OPE005
TRX000327,PF00146,INST003,2025-06-06,Coupon,327.18,188.9954,61835.51,223.43,62058.94,EUR,1.0,62058.94,En attente,Xetra,OPE004
TRX000328,PF00058,INST009,2024-08-17,Coupon,177.1,435.1825,77070.82,227.16,77297.98,EUR,1.0,77297.98,En attente,Euronext,OPE005
TRX000329,PF00036,INST008,2023-11-07,Vente,115.77,262.1252,30346.23,64.43,30410.66,USD,0.9374,28506.95,Exécuté,OTC,OPE001
TRX000330,PF00059,INST007,2026-01-02,Arbitrage Sortant,165.78,65.536,10864.56,40.21,10904.77,EUR,1.0,10904.77,Exécuté,OTC,OPE002
TRX000331,PF00106,INST001,2024-01-12,Vente,22.53,291.0084,6556.42,10.78,6567.2,EUR,1.0,6567.2,En attente,NYSE,OPE001
TRX000332,PF00043,INST005,2025-07-22,Vente,258.8,208.6736,54004.73,263.38,54268.11,EUR,1.0,54268.11,Exécuté,Euronext,OPE002
TRX000333,PF00115,INST010,2025-02-14,Coupon,433.78,93.5777,40592.13,175.42,40767.55,USD,1.0589,43168.76,Exécuté,OTC,OPE005
TRX000334,PF00068,INST003,2023-07-06,Arbitrage Entrant,343.11,461.9525,158500.52,536.7,159037.22,EUR,1.0,159037.22,Exécuté,SIX,OPE004
TRX000335,PF00034,INST002,2023-11-03,Achat,101.97,431.1999,43969.45,132.68,43836.77,EUR,1.0,43836.77,Exécuté,OTC,OPE001
TRX000336,PF00046,INST008,2023-09-01,Frais,300.31,440.0988,132166.07,413.11,131752.96,EUR,1.0,131752.96,Exécuté,SIX,OPE002
TRX000337,PF00139,INST014,2025-10-17,Achat,448.59,389.6865,174809.47,628.78,174180.69,EUR,1.0,174180.69,Exécuté,Euronext,OPE005
TRX000338,PF00110,INST004,2025-05-23,Arbitrage Sortant,241.58,386.6491,93406.69,224.37,93631.06,EUR,1.0,93631.06,Annulé,NYSE,OPE003
TRX000339,PF00123,INST013,2024-11-27,Vente,455.13,51.0706,23243.76,78.87,23322.63,EUR,1.0,23322.63,Exécuté,NYSE,OPE001
TRX000340,PF00002,INST010,2025-06-16,Frais,59.8,13.5251,808.8,2.93,805.87,EUR,1.0,805.87,Annulé,Xetra,OPE001
TRX000341,PF00040,INST007,2026-03-19,Arbitrage Entrant,293.1,138.0384,40459.06,127.22,40586.28,EUR,1.0,40586.28,En attente,Xetra,OPE004
TRX000342,PF00053,INST007,2023-12-18,Frais,392.11,246.4092,96619.51,239.7,96379.81,EUR,1.0,96379.81,Exécuté,Xetra,OPE005
TRX000343,PF00089,INST013,2024-03-02,Arbitrage Entrant,199.67,77.6536,15505.09,69.08,15574.17,EUR,1.0,15574.17,Exécuté,SIX,OPE002
TRX000344,PF00026,INST004,2024-05-27,Frais,200.88,175.8345,35321.63,113.11,35208.52,EUR,1.0,35208.52,Exécuté,SIX,OPE001
TRX000345,PF00024,INST014,2026-01-21,Vente,236.36,304.1203,71881.87,97.22,71979.09,EUR,1.0,71979.09,Exécuté,Xetra,OPE001
TRX000346,PF00010,INST012,2025-06-08,Coupon,465.41,206.316,96021.53,348.05,96369.58,EUR,1.0,96369.58,En attente,Euronext,OPE002
TRX000347,PF00127,INST008,2025-07-18,Achat,101.65,331.8733,33734.92,142.21,33592.71,EUR,1.0,33592.71,Exécuté,Euronext,OPE005
TRX000348,PF00131,INST009,2025-01-16,Arbitrage Entrant,116.6,93.0466,10849.23,12.41,10861.64,USD,1.031,11198.35,Exécuté,Euronext,OPE003
TRX000349,PF00103,INST006,2024-01-02,Arbitrage Entrant,198.18,297.1793,58894.99,180.86,59075.85,EUR,1.0,59075.85,Exécuté,OTC,OPE003
