SnapshotDate,PortefeuilleID,InstrumentID,Quantite,PrixRevientUnitaire,PrixMarcheUnitaire,ValeurAchat_EUR,ValeurMarche_EUR,PnL_EUR,PnL_pct,PoidsPortefeuille_pct,Devise
2022-01-31,PF00122,INST009,471.31,385.0555,312.2984,181480.51,147189.36,-34291.15,-18.9,14.17,EUR
2022-01-31,PF00122,INST005,921.99,272.8873,238.9533,251599.36,220312.55,-31286.81,-12.44,21.21,EUR
2022-01-31,PF00122,INST004,661.01,274.6715,206.4703,181560.61,136478.93,-45081.68,-24.83,13.14,EUR
2022-01-31,PF00019,INST009,198.84,300.4238,323.1605,59736.27,64257.23,4520.96,7.57,14.73,EUR
2022-01-31,PF00019,INST004,289.7,132.7037,115.8382,38444.26,33558.33,-4885.93,-12.71,7.69,EUR
2022-01-31,PF00019,INST007,585.83,261.4052,218.1249,153139.01,127784.11,-25354.9,-16.56,29.3,EUR
2022-01-31,PF00019,INST010,558.78,288.7413,224.6672,161342.86,125539.54,-35803.32,-22.19,28.79,EUR
2022-01-31,PF00019,INST003,195.41,80.4494,112.6123,15720.62,22005.57,6284.95,39.98,5.05,EUR
2022-01-31,PF00019,INST011,146.86,337.4765,428.8502,49561.8,62980.94,13419.14,27.08,14.44,EUR
2022-01-31,PF00044,INST004,320.43,284.8401,274.9161,91271.31,88091.37,-3179.94,-3.48,50.98,EUR
2022-01-31,PF00044,INST003,127.69,268.0741,228.2165,34230.38,29140.96,-5089.42,-14.87,16.87,EUR
2022-01-31,PF00044,INST008,598.29,68.7705,57.8205,41144.7,34593.43,-6551.27,-15.92,20.02,EUR
2022-01-31,PF00044,INST015,136.68,143.7434,153.3374,19646.85,20958.16,1311.31,6.67,12.13,EUR
2022-01-31,PF00137,INST007,887.37,254.806,308.7573,226107.2,273981.97,47874.77,21.17,42.5,EUR
2022-01-31,PF00137,INST013,320.82,170.6368,178.0535,54743.7,57123.12,2379.42,4.35,8.86,EUR
2022-01-31,PF00137,INST010,988.74,369.6364,312.9777,365474.29,309453.57,-56020.72,-15.33,48.0,EUR
2022-01-31,PF00137,INST006,50.54,89.7411,81.9749,4535.52,4143.01,-392.51,-8.65,0.64,EUR
2022-01-31,PF00058,INST007,937.65,327.5384,365.6444,307116.38,342846.47,35730.09,11.63,57.39,EUR
2022-01-31,PF00058,INST005,801.33,329.7184,271.1116,264213.25,217249.86,-46963.39,-17.77,36.36,EUR
2022-01-31,PF00058,INST014,168.52,242.8543,221.4911,40925.81,37325.68,-3600.13,-8.8,6.25,EUR
2022-01-31,PF00042,INST002,844.31,163.7247,169.3633,138234.4,142995.13,4760.73,3.44,23.6,EUR
2022-01-31,PF00042,INST011,411.17,367.1444,315.6557,150958.76,129788.15,-21170.61,-14.02,21.42,EUR
2022-01-31,PF00042,INST003,157.93,392.4486,459.9183,61979.41,72634.9,10655.49,17.19,11.99,EUR
2022-01-31,PF00042,INST008,659.65,271.3121,267.796,178971.03,176651.63,-2319.4,-1.3,29.16,EUR
2022-01-31,PF00042,INST014,303.08,196.7362,236.4245,59626.81,71655.54,12028.73,20.17,11.83,EUR
2022-01-31,PF00042,INST001,255.85,51.5298,47.2443,13183.9,12087.45,-1096.45,-8.32,2.0,EUR
2022-01-31,PF00081,INST006,339.64,94.1242,95.5482,31968.34,32451.99,483.65,1.51,7.58,EUR
2022-01-31,PF00081,INST013,708.64,200.0464,215.0138,141760.88,152367.38,10606.5,7.48,35.58,EUR
2022-01-31,PF00081,INST015,492.42,238.6268,303.3678,117504.61,149384.37,31879.76,27.13,34.88,EUR
2022-01-31,PF00081,INST010,318.5,327.7549,295.2601,104389.94,94040.34,-10349.6,-9.91,21.96,EUR
2022-01-31,PF00144,INST008,580.79,260.2121,239.6175,151128.59,139167.45,-11961.14,-7.91,32.08,EUR
2022-01-31,PF00144,INST007,825.25,62.378,67.849,51477.44,55992.39,4514.95,8.77,12.91,EUR
2022-01-31,PF00144,INST004,697.34,338.6834,342.1379,236177.48,238586.44,2408.96,1.02,55.01,EUR
2022-01-31,PF00128,INST012,27.2,381.4311,331.6334,10374.93,9020.43,-1354.5,-13.06,1.92,EUR
2022-01-31,PF00128,INST011,71.45,205.4429,280.7959,14678.9,20062.87,5383.97,36.68,4.28,EUR
2022-01-31,PF00128,INST003,679.77,190.1439,199.2028,129254.12,135412.09,6157.97,4.76,28.88,EUR
2022-01-31,PF00128,INST007,609.44,201.0831,273.4847,122548.08,166672.52,44124.44,36.01,35.54,EUR
2022-01-31,PF00128,INST010,467.6,371.1904,294.5907,173568.63,137750.61,-35818.02,-20.64,29.38,EUR
2022-01-31,PF00001,INST011,65.26,254.4065,225.3305,16602.57,14705.07,-1897.5,-11.43,15.59,EUR
2022-01-31,PF00001,INST002,316.25,61.6076,63.6823,19483.4,20139.53,656.13,3.37,21.36,EUR
2022-01-31,PF00001,INST003,480.87,107.2564,88.4252,51576.39,42521.03,-9055.36,-17.56,45.09,EUR
2022-01-31,PF00001,INST001,190.5,75.86,88.8992,14451.33,16935.3,2483.97,17.19,17.96,EUR
2022-01-31,PF00022,INST013,592.28,272.3176,352.7607,161288.27,208933.11,47644.84,29.54,43.13,EUR
2022-01-31,PF00022,INST011,743.23,105.143,141.7235,78145.43,105333.16,27187.73,34.79,21.74,EUR
2022-01-31,PF00022,INST004,785.36,263.2901,216.7164,206777.51,170200.39,-36577.12,-17.69,35.13,EUR
2022-01-31,PF00017,INST004,168.02,371.8755,289.0887,62482.52,48572.68,-13909.84,-22.26,18.26,EUR
2022-01-31,PF00017,INST001,65.1,245.729,325.5662,15996.96,21194.36,5197.4,32.49,7.97,EUR
2022-01-31,PF00017,INST008,515.8,278.3287,289.1575,143561.94,149147.44,5585.5,3.89,56.07,EUR
2022-01-31,PF00017,INST002,286.93,208.9105,164.0348,59942.69,47066.51,-12876.18,-21.48,17.7,EUR
2022-01-31,PF00032,INST010,737.98,237.4067,246.7102,175201.4,182067.19,6865.79,3.92,39.86,EUR
2022-01-31,PF00032,INST009,174.85,241.6257,204.0386,42248.25,35676.15,-6572.1,-15.56,7.81,EUR
2022-01-31,PF00032,INST006,406.23,102.7541,123.3491,41741.8,50108.1,8366.3,20.04,10.97,EUR
2022-01-31,PF00032,INST008,523.37,292.7956,360.9077,153240.43,188888.26,35647.83,23.26,41.36,EUR
2022-01-31,PF00005,INST003,976.28,243.6922,325.5725,237911.82,317849.92,79938.1,33.6,80.32,EUR
2022-01-31,PF00005,INST007,266.1,296.291,292.6433,78843.04,77872.38,-970.66,-1.23,19.68,EUR
2022-01-31,PF00121,INST006,23.01,248.7539,318.9044,5723.83,7337.99,1614.16,28.2,0.87,EUR
2022-01-31,PF00121,INST003,823.7,276.3563,366.4417,227634.68,301838.03,74203.35,32.6,35.7,EUR
2022-01-31,PF00121,INST012,951.3,203.9862,245.1105,194052.07,233173.62,39121.55,20.16,27.58,EUR
2022-01-31,PF00121,INST005,264.5,335.7994,326.6377,88818.94,86395.67,-2423.27,-2.73,10.22,EUR
2022-01-31,PF00121,INST008,368.17,126.1316,139.7,46437.87,51433.35,4995.48,10.76,6.08,EUR
2022-01-31,PF00121,INST007,697.93,214.2457,236.9227,149528.5,165355.46,15826.96,10.58,19.56,EUR
2022-01-31,PF00149,INST005,422.41,217.4929,227.8883,91871.18,96262.3,4391.12,4.78,9.5,EUR
2022-01-31,PF00149,INST001,868.85,397.9026,320.7759,345717.67,278706.14,-67011.53,-19.38,27.52,EUR
2022-01-31,PF00149,INST008,905.83,229.8822,263.0614,208234.19,238288.91,30054.72,14.43,23.53,EUR
2022-01-31,PF00149,INST014,953.96,103.6036,98.3307,98833.69,93803.55,-5030.14,-5.09,9.26,EUR
2022-01-31,PF00149,INST010,404.9,71.4539,81.3989,28931.68,32958.41,4026.73,13.92,3.25,EUR
2022-01-31,PF00149,INST015,517.52,396.1164,527.1626,204998.16,272817.19,67819.03,33.08,26.94,EUR
2022-01-31,PF00037,INST012,758.33,140.0051,144.822,106170.07,109822.87,3652.8,3.44,98.71,EUR
2022-01-31,PF00037,INST011,11.3,118.5563,126.8848,1339.69,1433.8,94.11,7.02,1.29,EUR
2022-01-31,PF00077,INST007,520.16,328.2145,262.0057,170724.05,136284.88,-34439.17,-20.17,10.16,EUR
2022-01-31,PF00077,INST001,840.94,274.4422,273.2619,230789.42,229796.86,-992.56,-0.43,17.13,EUR
2022-01-31,PF00077,INST006,999.46,389.2949,438.034,389084.68,437797.46,48712.78,12.52,32.63,EUR
2022-01-31,PF00077,INST015,374.01,72.4364,76.2783,27091.94,28528.85,1436.91,5.3,2.13,EUR
2022-01-31,PF00077,INST012,528.46,364.1484,481.4319,192437.86,254417.5,61979.64,32.21,18.96,EUR
2022-01-31,PF00077,INST009,763.36,398.848,333.7554,304464.61,254775.52,-49689.09,-16.32,18.99,EUR
2022-01-31,PF00048,INST004,277.36,343.4592,434.3633,95261.84,120475.0,25213.16,26.47,34.08,EUR
2022-01-31,PF00048,INST006,93.89,261.3756,362.036,24540.56,33991.56,9451.0,38.51,9.61,EUR
2022-01-31,PF00048,INST011,560.8,141.5919,108.0089,79404.74,60571.39,-18833.35,-23.72,17.13,EUR
2022-01-31,PF00048,INST013,445.59,375.8367,310.8263,167469.08,138501.09,-28967.99,-17.3,39.18,EUR
2022-01-31,PF00091,INST012,781.65,289.8042,308.8832,226525.45,241438.55,14913.1,6.58,65.98,EUR
2022-01-31,PF00091,INST009,899.43,178.4567,138.4139,160509.31,124493.61,-36015.7,-22.44,34.02,EUR
2022-02-28,PF00120,INST003,683.65,317.2431,291.1165,216883.25,199021.8,-17861.45,-8.24,59.83,EUR
2022-02-28,PF00120,INST007,651.96,69.6547,56.0161,45412.08,36520.26,-8891.82,-19.58,10.98,EUR
2022-02-28,PF00120,INST011,291.37,172.2277,209.6389,50181.98,61082.49,10900.51,21.72,18.36,EUR
2022-02-28,PF00120,INST013,446.4,63.7723,80.715,28467.95,36031.18,7563.23,26.57,10.83,EUR
2022-02-28,PF00027,INST002,938.06,394.1547,492.2116,369740.76,461724.01,91983.25,24.88,44.38,EUR
2022-02-28,PF00027,INST004,869.71,326.2952,413.5935,283782.2,359706.4,75924.2,26.75,34.57,EUR
2022-02-28,PF00027,INST014,401.51,250.7,315.6787,100658.56,126748.15,26089.59,25.92,12.18,EUR
2022-02-28,PF00027,INST008,611.85,182.7622,150.7583,111823.05,92241.47,-19581.58,-17.51,8.87,EUR
2022-02-28,PF00015,INST013,501.44,80.9413,102.57,40587.21,51432.7,10845.49,26.72,13.17,EUR
2022-02-28,PF00015,INST001,308.17,280.0547,355.6583,86304.46,109603.22,23298.76,27.0,28.06,EUR
2022-02-28,PF00015,INST009,525.76,265.3819,266.4807,139527.19,140104.89,577.7,0.41,35.87,EUR
2022-02-28,PF00015,INST006,514.05,146.2614,165.6191,75185.67,85136.5,9950.83,13.24,21.8,EUR
2022-02-28,PF00015,INST012,44.51,70.4092,96.5593,3133.91,4297.85,1163.94,37.14,1.1,EUR
2022-02-28,PF00121,INST009,737.13,285.8442,296.9166,210704.34,218866.13,8161.79,3.87,46.37,EUR
2022-02-28,PF00121,INST007,272.88,59.3832,68.3609,16204.49,18654.32,2449.83,15.12,3.95,EUR
2022-02-28,PF00121,INST003,562.26,123.1849,113.0818,69261.94,63581.37,-5680.57,-8.2,13.47,EUR
2022-02-28,PF00121,INST005,767.2,161.0683,222.7751,123571.6,170913.06,47341.46,38.31,36.21,EUR
2022-02-28,PF00074,INST002,378.23,292.5435,232.8743,110648.73,88080.05,-22568.68,-20.4,15.36,EUR
2022-02-28,PF00074,INST015,538.89,193.6255,198.6189,104342.85,107033.74,2690.89,2.58,18.66,EUR
2022-02-28,PF00074,INST014,516.56,243.8661,340.6938,125971.47,175988.79,50017.32,39.71,30.69,EUR
2022-02-28,PF00074,INST013,328.29,127.8304,109.6611,41965.44,36000.64,-5964.8,-14.21,6.28,EUR
2022-02-28,PF00074,INST001,250.34,339.3635,345.4152,84956.26,86471.24,1514.98,1.78,15.08,EUR
2022-02-28,PF00074,INST009,505.08,123.3756,158.1894,62314.55,79898.3,17583.75,28.22,13.93,EUR
2022-02-28,PF00148,INST012,696.25,347.9975,262.8788,242293.26,183029.36,-59263.9,-24.46,21.95,EUR
2022-02-28,PF00148,INST015,761.77,359.6624,304.2988,273980.03,231805.7,-42174.33,-15.39,27.8,EUR
2022-02-28,PF00148,INST004,859.84,142.644,139.079,122651.02,119585.69,-3065.33,-2.5,14.34,EUR
2022-02-28,PF00148,INST011,968.13,223.369,302.9058,216250.23,293252.19,77001.96,35.61,35.17,EUR
2022-02-28,PF00148,INST005,18.57,348.0468,328.1139,6463.23,6093.08,-370.15,-5.73,0.73,EUR
2022-02-28,PF00073,INST014,871.04,374.5306,505.2053,326231.13,440054.02,113822.89,34.89,47.6,EUR
2022-02-28,PF00073,INST010,552.58,85.6911,98.2313,47351.19,54280.65,6929.46,14.63,5.87,EUR
2022-02-28,PF00073,INST009,968.7,348.8528,444.0329,337933.71,430134.67,92200.96,27.28,46.53,EUR
2022-02-28,PF00058,INST011,287.24,156.7665,118.0762,45029.61,33916.21,-11113.4,-24.68,7.02,EUR
2022-02-28,PF00058,INST005,182.76,136.7673,143.0837,24995.59,26149.98,1154.39,4.62,5.41,EUR
2022-02-28,PF00058,INST010,112.66,302.3704,407.3695,34065.05,45894.25,11829.2,34.73,9.5,EUR
2022-02-28,PF00058,INST012,685.37,395.3333,522.5224,270949.58,358121.18,87171.6,32.17,74.15,EUR
2022-02-28,PF00058,INST009,89.8,200.423,209.9846,17997.99,18856.62,858.63,4.77,3.9,EUR
2022-02-28,PF00143,INST006,802.6,267.5232,356.6315,214714.12,286232.44,71518.32,33.31,28.83,EUR
2022-02-28,PF00143,INST009,429.59,352.4954,456.5879,151428.5,196145.6,44717.1,29.53,19.76,EUR
2022-02-28,PF00143,INST001,623.48,226.2065,265.0879,141035.23,165277.0,24241.77,17.19,16.65,EUR
2022-02-28,PF00143,INST005,460.45,397.6028,433.816,183076.21,199750.58,16674.37,9.11,20.12,EUR
2022-02-28,PF00143,INST015,941.3,165.725,154.3244,155996.94,145265.56,-10731.38,-6.88,14.63,EUR
2022-02-28,PF00109,INST005,284.86,90.4413,103.7131,25763.11,29543.71,3780.6,14.67,2.07,EUR
2022-02-28,PF00109,INST008,995.16,302.7153,341.405,301250.16,339752.6,38502.44,12.78,23.82,EUR
2022-02-28,PF00109,INST013,695.0,124.5601,173.9567,86569.27,120899.91,34330.64,39.66,8.48,EUR
2022-02-28,PF00109,INST015,917.77,291.9395,401.6108,267933.31,368586.34,100653.03,37.57,25.85,EUR
2022-02-28,PF00109,INST002,440.61,293.3828,283.5153,129267.4,124919.68,-4347.72,-3.36,8.76,EUR
2022-02-28,PF00109,INST004,991.14,395.7549,446.3828,392248.51,442427.85,50179.34,12.79,31.02,EUR
2022-02-28,PF00096,INST007,36.94,103.6169,96.4901,3827.61,3564.34,-263.27,-6.88,1.06,EUR
2022-02-28,PF00096,INST004,977.68,150.22,141.4312,146867.09,138274.46,-8592.63,-5.85,41.05,EUR
2022-02-28,PF00096,INST009,608.0,197.6763,249.5486,120187.19,151725.55,31538.36,26.24,45.05,EUR
2022-02-28,PF00096,INST010,355.98,91.59,121.5039,32604.21,43252.96,10648.75,32.66,12.84,EUR
2022-02-28,PF00114,INST007,144.74,96.3095,129.9251,13939.84,18805.36,4865.52,34.9,7.63,EUR
2022-02-28,PF00114,INST009,869.13,71.7359,97.7208,62347.82,84932.08,22584.26,36.22,34.48,EUR
2022-02-28,PF00114,INST013,470.68,280.0308,271.0522,131804.9,127578.85,-4226.05,-3.21,51.79,EUR
2022-02-28,PF00114,INST015,259.8,60.5896,57.8902,15741.18,15039.87,-701.31,-4.46,6.1,EUR
2022-02-28,PF00098,INST002,140.01,95.6877,111.3023,13397.23,15583.44,2186.21,16.32,7.23,EUR
2022-02-28,PF00098,INST007,306.51,136.8265,121.5795,41938.69,37265.33,-4673.36,-11.14,17.29,EUR
2022-02-28,PF00098,INST001,445.59,286.3155,365.1889,127579.32,162724.52,35145.2,27.55,75.48,EUR
2022-02-28,PF00116,INST002,170.33,154.388,203.3187,26296.91,34631.27,8334.36,31.69,14.38,EUR
2022-02-28,PF00116,INST009,358.62,115.8186,91.5786,41534.87,32841.92,-8692.95,-20.93,13.64,EUR
2022-02-28,PF00116,INST007,808.42,95.5205,76.39,77220.68,61755.2,-15465.48,-20.03,25.64,EUR
2022-02-28,PF00116,INST011,548.17,55.0177,60.7365,30159.05,33293.93,3134.88,10.39,13.82,EUR
2022-02-28,PF00116,INST012,194.15,366.4276,403.3382,71141.92,78308.11,7166.19,10.07,32.52,EUR
2022-02-28,PF00039,INST015,422.03,161.6325,213.8888,68213.76,90267.49,22053.73,32.33,42.95,EUR
2022-02-28,PF00039,INST007,353.25,351.6181,339.4394,124209.09,119906.97,-4302.12,-3.46,57.05,EUR
2022-02-28,PF00076,INST007,711.56,153.7581,167.5772,109408.11,119241.23,9833.12,8.99,30.17,EUR
2022-02-28,PF00076,INST004,38.44,269.9676,299.1603,10377.55,11499.72,1122.17,10.81,2.91,EUR
2022-02-28,PF00076,INST006,527.03,168.506,134.7066,88807.72,70994.42,-17813.3,-20.06,17.96,EUR
2022-02-28,PF00076,INST015,179.64,281.9703,340.671,50653.14,61198.14,10545.0,20.82,15.48,EUR
2022-02-28,PF00076,INST013,387.41,254.3999,341.4978,98557.07,132299.66,33742.59,34.24,33.47,EUR
2022-02-28,PF00106,INST014,593.44,300.1629,327.7424,178128.67,194495.45,16366.78,9.19,24.45,EUR
2022-02-28,PF00106,INST010,317.06,237.8999,316.1368,75428.54,100234.33,24805.79,32.89,12.6,EUR
2022-02-28,PF00106,INST005,993.6,344.2445,479.7379,342041.34,476667.58,134626.24,39.36,59.91,EUR
2022-02-28,PF00106,INST007,454.52,62.6012,53.222,28453.5,24190.46,-4263.04,-14.98,3.04,EUR
2022-02-28,PF00022,INST002,841.34,108.6466,125.0502,91408.73,105209.74,13801.01,15.1,20.98,EUR
2022-02-28,PF00022,INST011,559.93,366.6246,296.695,205284.11,166128.43,-39155.68,-19.07,33.13,EUR
2022-02-28,PF00022,INST004,736.25,352.7058,312.5839,259679.65,230139.9,-29539.75,-11.38,45.89,EUR
2022-02-28,PF00014,INST015,868.79,380.6258,414.8518,330683.89,360419.1,29735.21,8.99,55.65,EUR
2022-02-28,PF00014,INST001,980.36,94.3716,97.9232,92518.14,95999.99,3481.85,3.76,14.82,EUR
2022-02-28,PF00014,INST004,873.97,218.1856,218.8356,190687.67,191255.75,568.08,0.3,29.53,EUR
2022-02-28,PF00084,INST009,476.49,235.2145,289.3627,112077.36,137878.43,25801.07,23.02,20.38,EUR
2022-02-28,PF00084,INST012,981.74,302.8313,256.5596,297301.6,251874.82,-45426.78,-15.28,37.23,EUR
2022-02-28,PF00084,INST011,510.76,369.469,384.8918,188709.99,196587.34,7877.35,4.17,29.06,EUR
2022-02-28,PF00084,INST006,234.23,144.0232,198.8193,33734.55,46569.44,12834.89,38.05,6.88,EUR
2022-02-28,PF00084,INST003,957.02,52.5386,45.6192,50280.49,43658.49,-6622.0,-13.17,6.45,EUR
2022-02-28,PF00018,INST004,815.13,314.0373,435.2899,255981.22,354817.86,98836.64,38.61,44.02,EUR
2022-02-28,PF00018,INST014,640.24,178.899,162.3985,114538.3,103974.02,-10564.28,-9.22,12.9,EUR
2022-02-28,PF00018,INST015,891.8,110.7195,151.6997,98739.65,135285.79,36546.14,37.01,16.78,EUR
2022-02-28,PF00018,INST005,137.77,331.477,429.4259,45667.59,59162.01,13494.42,29.55,7.34,EUR
2022-02-28,PF00018,INST011,504.71,299.843,232.0059,151333.76,117095.7,-34238.06,-22.62,14.53,EUR
2022-02-28,PF00018,INST006,262.14,124.5379,136.3667,32646.37,35747.17,3100.8,9.5,4.43,EUR
2022-02-28,PF00024,INST008,748.01,284.2179,236.545,212597.83,176938.03,-35659.8,-16.77,25.09,EUR
2022-02-28,PF00024,INST004,555.24,335.5351,428.3338,186302.51,237828.06,51525.55,27.66,33.73,EUR
2022-02-28,PF00024,INST001,923.55,57.9258,70.1465,53497.37,64783.8,11286.43,21.1,9.19,EUR
2022-02-28,PF00024,INST003,790.77,64.6156,78.9883,51096.08,62461.58,11365.5,22.24,8.86,EUR
2022-02-28,PF00024,INST015,160.87,169.764,159.3626,27309.93,25636.66,-1673.27,-6.13,3.64,EUR
2022-02-28,PF00024,INST014,416.44,261.2709,330.0728,108803.65,137455.52,28651.87,26.33,19.49,EUR
2022-02-28,PF00009,INST010,893.45,394.0724,461.855,352083.99,412644.35,60560.36,17.2,69.23,EUR
2022-02-28,PF00009,INST013,300.24,86.3996,91.5697,25940.62,27492.89,1552.27,5.98,4.61,EUR
2022-02-28,PF00009,INST008,562.34,348.8331,277.3041,196162.81,155939.19,-40223.62,-20.51,26.16,EUR
2022-02-28,PF00119,INST007,240.52,186.841,235.6814,44939.0,56686.09,11747.09,26.14,7.07,EUR
2022-02-28,PF00119,INST011,875.02,183.0398,138.4886,160163.49,121180.29,-38983.2,-24.34,15.11,EUR
2022-02-28,PF00119,INST013,964.27,147.4881,174.9625,142218.35,168711.09,26492.74,18.63,21.03,EUR
2022-02-28,PF00119,INST005,898.8,311.1448,320.5732,279656.95,288131.19,8474.24,3.03,35.92,EUR
2022-02-28,PF00119,INST015,748.65,122.5302,148.5788,91732.23,111233.52,19501.29,21.26,13.87,EUR
2022-02-28,PF00119,INST008,627.36,74.6936,89.5098,46859.78,56154.87,9295.09,19.84,7.0,EUR
2022-02-28,PF00107,INST009,539.31,371.3069,384.1196,200249.52,207159.54,6910.02,3.45,41.29,EUR
2022-02-28,PF00107,INST010,20.46,347.1552,461.4592,7102.8,9441.46,2338.66,32.93,1.88,EUR
2022-02-28,PF00107,INST006,246.76,265.236,360.9891,65449.64,89077.67,23628.03,36.1,17.76,EUR
2022-02-28,PF00107,INST013,586.86,257.4886,334.0179,151109.76,196021.74,44911.98,29.72,39.07,EUR
2022-02-28,PF00146,INST007,493.31,58.4103,64.8853,28814.39,32008.57,3194.18,11.09,17.89,EUR
2022-02-28,PF00146,INST005,329.8,70.7049,58.9469,23318.48,19440.69,-3877.79,-16.63,10.87,EUR
2022-02-28,PF00146,INST001,721.23,128.8861,176.6887,92956.52,127433.19,34476.67,37.09,71.24,EUR
2022-02-28,PF00127,INST009,503.81,353.5008,351.5031,178097.24,177090.78,-1006.46,-0.57,35.53,EUR
2022-02-28,PF00127,INST001,548.86,136.7129,140.2393,75036.24,76971.74,1935.5,2.58,15.44,EUR
2022-02-28,PF00127,INST012,628.31,162.164,215.1835,101889.26,135201.94,33312.68,32.69,27.13,EUR
2022-02-28,PF00127,INST002,777.31,76.4937,84.2612,59459.32,65497.07,6037.75,10.15,13.14,EUR
2022-02-28,PF00127,INST004,26.74,90.9388,116.5923,2431.7,3117.68,685.98,28.21,0.63,EUR
2022-02-28,PF00127,INST015,214.64,148.0712,188.8316,31782.0,40530.81,8748.81,27.53,8.13,EUR
2022-02-28,PF00001,INST007,639.53,207.4481,177.9294,132669.28,113791.19,-18878.09,-14.23,27.55,EUR
2022-02-28,PF00001,INST008,769.28,74.8072,71.6055,57547.68,55084.68,-2463.0,-4.28,13.34,EUR
2022-02-28,PF00001,INST001,387.16,262.8535,309.9129,101766.36,119985.88,18219.52,17.9,29.05,EUR
2022-02-28,PF00001,INST003,374.41,293.8932,331.4786,110036.55,124108.9,14072.35,12.79,30.05,EUR
2022-02-28,PF00007,INST006,349.83,249.5148,345.4709,87287.76,120856.08,33568.32,38.46,52.25,EUR
2022-02-28,PF00007,INST008,35.16,169.9112,226.4505,5974.08,7962.0,1987.92,33.28,3.44,EUR
2022-02-28,PF00007,INST015,247.59,270.2178,226.2,66903.23,56004.86,-10898.37,-16.29,24.21,EUR
2022-02-28,PF00007,INST010,712.97,79.0426,65.1767,56355.0,46469.03,-9885.97,-17.54,20.09,EUR
2022-02-28,PF00087,INST006,628.02,379.7209,455.0162,238472.32,285759.27,47286.95,19.83,30.48,EUR
2022-02-28,PF00087,INST014,139.67,348.6341,464.7205,48693.72,64907.51,16213.79,33.3,6.92,EUR
2022-02-28,PF00087,INST005,151.98,376.56,513.0866,57229.59,77978.9,20749.31,36.26,8.32,EUR
2022-02-28,PF00087,INST002,895.28,320.774,375.1146,287182.55,335832.6,48650.05,16.94,35.82,EUR
2022-02-28,PF00087,INST009,505.62,321.1947,256.4094,162402.46,129645.72,-32756.74,-20.17,13.83,EUR
2022-02-28,PF00087,INST004,653.61,83.6982,66.4242,54705.98,43415.52,-11290.46,-20.64,4.63,EUR
2022-02-28,PF00061,INST002,496.51,298.6864,286.0774,148300.78,142040.29,-6260.49,-4.22,47.83,EUR
2022-02-28,PF00061,INST005,69.44,121.5783,153.574,8442.4,10664.18,2221.78,26.32,3.59,EUR
2022-02-28,PF00061,INST006,668.16,215.7545,215.909,144158.53,144261.76,103.23,0.07,48.58,EUR
2022-02-28,PF00122,INST015,733.34,241.4238,228.1746,177045.73,167329.56,-9716.17,-5.49,19.65,EUR
2022-02-28,PF00122,INST005,66.12,337.887,333.0027,22341.09,22018.14,-322.95,-1.45,2.59,EUR
2022-02-28,PF00122,INST008,859.66,110.306,149.9251,94825.66,128884.61,34058.95,35.92,15.14,EUR
2022-02-28,PF00122,INST004,787.92,308.2393,288.1833,242867.91,227065.39,-15802.52,-6.51,26.67,EUR
2022-02-28,PF00122,INST001,991.38,53.3624,64.3791,52902.42,63824.15,10921.73,20.65,7.5,EUR
2022-02-28,PF00122,INST009,586.92,399.5339,413.0103,234494.44,242404.01,7909.57,3.37,28.47,EUR
2022-02-28,PF00105,INST011,580.12,81.589,103.4704,47331.41,60025.25,12693.84,26.82,15.29,EUR
2022-02-28,PF00105,INST014,97.66,243.0871,188.4436,23739.89,18403.4,-5336.49,-22.48,4.69,EUR
2022-02-28,PF00105,INST013,721.25,281.0121,275.3436,202679.98,198591.57,-4088.41,-2.02,50.59,EUR
2022-02-28,PF00105,INST001,575.96,254.0481,200.6307,146321.54,115555.26,-30766.28,-21.03,29.44,EUR
2022-02-28,PF00132,INST005,483.67,369.5844,298.4584,178756.89,144355.37,-34401.52,-19.24,32.49,EUR
2022-02-28,PF00132,INST014,802.47,279.3927,373.7588,224204.26,299930.22,75725.96,33.78,67.51,EUR
2022-02-28,PF00064,INST005,558.15,258.0202,353.6496,144013.97,197389.52,53375.55,37.06,27.92,EUR
2022-02-28,PF00064,INST007,783.91,121.3812,114.9107,95151.94,90079.65,-5072.29,-5.33,12.74,EUR
2022-02-28,PF00064,INST001,963.6,392.088,360.835,377816.0,347700.61,-30115.39,-7.97,49.17,EUR
2022-02-28,PF00064,INST002,507.32,178.4114,141.7706,90511.67,71923.06,-18588.61,-20.54,10.17,EUR
2022-02-28,PF00072,INST010,627.18,292.1666,388.6169,183241.05,243732.75,60491.7,33.01,63.12,EUR
2022-02-28,PF00072,INST013,433.24,195.6038,170.3055,84743.39,73783.15,-10960.24,-12.93,19.11,EUR
2022-02-28,PF00072,INST011,246.82,336.7853,277.977,83125.35,68610.28,-14515.07,-17.46,17.77,EUR
2022-02-28,PF00095,INST003,775.54,266.736,353.1193,206864.44,273858.14,66993.7,32.39,55.0,EUR
