PeriodeDate,PortefeuilleID,Rendement_pct,Benchmark_pct,Alpha_pct,Volatilite_pct,RatioSharpe,MaxDrawdown_pct,ValeurPortefeuille_EUR,FluxNets_EUR,RendementCumule_pct
2022-03-31,PF00091,5.24,-4.73,9.97,1.67,3.1377,-4.54,1093405.46,97155.32,-15.7994
2022-03-31,PF00016,1.68,6.53,-4.85,10.17,0.1652,-13.12,1021145.81,-34807.9,53.304
2022-03-31,PF00012,3.58,2.93,0.65,10.59,0.3381,-14.88,1038876.99,33790.71,-15.143
2022-03-31,PF00062,10.34,-2.47,12.81,11.4,0.907,-5.54,209527.31,61639.07,2.1279
2022-03-31,PF00132,9.86,-2.3,12.16,1.42,6.9437,-9.07,390447.87,23980.63,36.3354
2022-03-31,PF00030,0.01,-4.85,4.86,4.2,0.0024,-6.27,13535.19,-30154.1,52.4827
2022-03-31,PF00134,-6.79,1.52,-8.31,5.73,-1.185,-10.7,591346.85,72187.35,40.5596
2022-03-31,PF00037,4.14,4.22,-0.08,3.15,1.3143,-12.65,167826.7,64440.38,24.2664
2022-03-31,PF00079,6.63,4.2,2.43,14.86,0.4462,-7.43,1634233.05,-9410.14,65.7174
2022-03-31,PF00119,-7.96,1.9,-9.86,11.93,-0.6672,-13.78,1213046.19,-12120.79,-2.94
2022-03-31,PF00020,-1.39,5.08,-6.47,13.55,-0.1026,-14.1,976439.65,-18435.48,46.7458
2022-03-31,PF00058,11.69,6.64,5.05,17.21,0.6793,-6.34,1138045.95,29441.55,-16.5963
2022-03-31,PF00034,-1.54,-5.25,3.71,6.65,-0.2316,-1.44,446262.01,-35243.03,69.8575
2022-03-31,PF00032,4.53,0.87,3.66,1.53,2.9608,-9.82,219233.9,52898.62,-14.2809
2022-03-31,PF00053,-1.73,9.12,-10.85,4.75,-0.3642,-3.59,1920841.16,52344.18,-3.2283
2022-03-31,PF00141,-3.08,-0.08,-3.0,5.0,-0.616,-3.49,702178.32,29866.99,40.7162
2022-03-31,PF00040,-5.49,2.8,-8.29,8.29,-0.6622,-2.62,375222.96,35116.7,6.891
2022-03-31,PF00117,2.32,7.7,-5.38,8.57,0.2707,-7.39,596032.06,10794.35,45.4467
2022-03-31,PF00125,2.66,-1.93,4.59,9.36,0.2842,-11.66,1240663.85,32721.62,36.7955
2022-03-31,PF00005,4.97,-4.66,9.63,9.09,0.5468,-0.44,1909211.3,89927.21,-5.7878
2022-03-31,PF00120,-4.39,-3.93,-0.46,10.79,-0.4069,-13.81,1653312.33,75227.95,-18.0362
2022-03-31,PF00003,-5.59,2.51,-8.1,16.65,-0.3357,-0.61,298425.87,64046.59,69.4697
2022-03-31,PF00009,-5.76,-1.53,-4.23,18.6,-0.3097,-0.34,426643.26,-45095.82,74.6127
2022-03-31,PF00031,7.57,-5.09,12.66,7.75,0.9768,-3.95,1687746.62,-8705.93,62.3446
2022-03-31,PF00039,9.32,-3.66,12.98,9.41,0.9904,-4.33,910286.88,43036.0,72.0972
2022-03-31,PF00110,-5.5,2.19,-7.69,6.21,-0.8857,-1.08,25969.38,94735.34,-5.8639
2022-03-31,PF00023,2.64,-3.94,6.58,4.21,0.6271,-14.61,1214650.23,-10099.08,-16.1132
2022-03-31,PF00114,2.16,8.52,-6.36,3.4,0.6353,-0.22,941558.62,53704.2,27.3836
2022-03-31,PF00144,-2.08,0.57,-2.65,14.72,-0.1413,-4.33,1941536.33,-19642.78,15.674
2022-03-31,PF00112,8.5,-4.64,13.14,4.29,1.9814,-8.02,174789.1,81537.56,48.8338
2022-03-31,PF00108,-7.73,-0.68,-7.05,2.92,-2.6473,-1.19,1548861.34,61985.19,26.834
2022-03-31,PF00104,10.28,-3.57,13.85,2.31,4.4502,-13.14,1526904.39,64324.88,38.8366
2022-03-31,PF00086,10.6,-1.54,12.14,16.74,0.6332,-13.69,1756374.75,9399.35,34.7565
2022-03-31,PF00115,4.51,7.44,-2.93,4.55,0.9912,-7.91,1322239.62,78432.78,52.7728
2022-03-31,PF00048,9.03,9.64,-0.61,10.47,0.8625,-7.91,539027.52,44326.12,59.85
2022-03-31,PF00064,-2.5,4.83,-7.33,17.78,-0.1406,-1.31,1706275.32,-37942.68,11.8039
2022-03-31,PF00015,7.16,-2.92,10.08,8.94,0.8009,-4.81,979012.49,99817.15,60.8853
2022-03-31,PF00147,-5.91,5.48,-11.39,8.76,-0.6747,-11.21,215634.36,79280.12,-5.4212
2022-03-31,PF00056,6.72,-3.12,9.84,3.89,1.7275,-6.53,842434.4,-16588.32,9.6763
2022-03-31,PF00080,1.96,7.89,-5.93,13.26,0.1478,-7.81,1128300.64,99669.74,64.6443
2022-03-31,PF00081,11.47,0.8,10.67,19.8,0.5793,-8.08,1464546.64,60618.69,-17.6741
2022-03-31,PF00111,11.27,8.82,2.45,7.28,1.5481,-4.06,741473.85,98591.7,17.3395
2022-03-31,PF00082,4.29,-4.08,8.37,5.96,0.7198,-12.72,1872926.8,-15359.0,-6.2476
2022-03-31,PF00074,2.94,-5.04,7.98,9.32,0.3155,-7.46,1986013.05,99066.2,4.8745
2022-03-31,PF00099,-1.49,-2.32,0.83,6.27,-0.2376,-12.31,247389.4,85207.32,-4.4112
2022-03-31,PF00010,3.14,8.77,-5.63,10.37,0.3028,-6.21,1803798.08,-17222.21,12.7821
2022-03-31,PF00113,10.4,4.16,6.24,19.75,0.5266,-14.22,1157829.59,56201.27,4.2963
2022-03-31,PF00008,7.54,-1.5,9.04,7.78,0.9692,-9.4,1018583.05,40950.06,10.2237
2022-03-31,PF00059,-3.23,5.79,-9.02,1.83,-1.765,-1.75,208158.39,-11578.99,-18.6006
2022-03-31,PF00096,-2.35,-4.82,2.47,9.62,-0.2443,-14.65,226023.75,-38844.95,55.9208
2022-03-31,PF00069,8.36,3.36,5.0,11.76,0.7109,-4.03,117608.0,-12531.6,72.965
2022-03-31,PF00103,-0.3,8.78,-9.08,9.19,-0.0326,-14.79,1633957.67,33339.0,66.7252
2022-04-30,PF00059,2.46,-2.29,4.75,14.09,0.1746,-1.48,13794.39,97748.83,41.3322
2022-04-30,PF00114,2.35,-0.89,3.24,17.16,0.1369,-11.44,955761.17,-42918.79,20.5682
2022-04-30,PF00073,7.96,3.36,4.6,3.84,2.0729,-7.41,1631348.32,59441.9,14.1549
2022-04-30,PF00005,-5.26,1.49,-6.75,17.48,-0.3009,-6.83,948025.22,89700.99,-1.9164
2022-04-30,PF00098,-2.68,1.0,-3.68,12.32,-0.2175,-7.55,1422264.96,71765.52,29.17
2022-04-30,PF00129,-1.26,-0.62,-0.64,3.48,-0.3621,-0.88,189794.13,73476.17,63.4285
2022-04-30,PF00084,9.6,0.65,8.95,6.07,1.5815,-5.92,1398637.19,35320.41,72.2294
2022-04-30,PF00112,9.09,0.05,9.04,18.48,0.4919,-3.32,1388833.63,-5914.21,78.2078
2022-04-30,PF00065,8.32,9.2,-0.88,1.81,4.5967,-4.55,1734743.85,4765.78,57.8551
2022-04-30,PF00106,11.47,7.0,4.47,6.14,1.8681,-5.88,558328.51,44810.35,50.4248
2022-04-30,PF00094,7.25,5.37,1.88,3.14,2.3089,-14.84,23562.05,42318.46,33.4236
2022-04-30,PF00036,1.28,4.31,-3.03,8.14,0.1572,-4.75,708667.08,42619.21,10.7435
2022-04-30,PF00018,-6.06,1.9,-7.96,12.25,-0.4947,-1.95,1651759.7,7359.68,76.8494
2022-04-30,PF00085,-0.52,9.33,-9.85,17.3,-0.0301,-5.84,151656.53,29492.85,56.6355
2022-04-30,PF00124,6.34,-2.95,9.29,6.09,1.0411,-3.93,1414855.85,66233.98,-1.464
2022-04-30,PF00038,7.79,-0.73,8.52,6.32,1.2326,-0.22,100921.67,2603.81,9.4606
2022-04-30,PF00074,4.55,1.91,2.64,10.41,0.4371,-14.1,1897370.32,29957.94,28.5465
2022-04-30,PF00137,6.62,0.64,5.98,1.57,4.2166,-8.2,1524237.69,37578.64,67.0801
2022-04-30,PF00146,-0.8,7.37,-8.17,18.04,-0.0443,-7.86,1125594.93,77591.58,16.2513
2022-04-30,PF00101,5.73,-4.32,10.05,17.71,0.3235,-5.57,341012.76,96382.22,-15.0837
2022-04-30,PF00144,2.41,2.88,-0.47,13.73,0.1755,-4.02,1511987.58,16266.98,56.136
2022-04-30,PF00072,9.66,-5.4,15.06,6.91,1.398,-2.85,102154.06,28905.07,-16.6323
2022-04-30,PF00109,11.68,3.16,8.52,13.26,0.8808,-5.03,969219.66,-21374.86,-18.2616
2022-04-30,PF00037,-4.99,5.14,-10.13,7.89,-0.6324,-7.01,1178502.03,83335.19,67.9188
2022-04-30,PF00028,-5.14,-5.83,0.69,1.88,-2.734,-0.56,1559931.71,39122.8,46.5462
2022-04-30,PF00077,5.4,0.23,5.17,12.35,0.4372,-3.84,1629945.85,23350.54,7.8902
2022-04-30,PF00117,8.39,-0.48,8.87,14.58,0.5754,-12.2,430759.41,79006.56,-19.1482
2022-04-30,PF00066,11.86,5.19,6.67,5.76,2.059,-3.35,892392.34,37727.29,22.6951
2022-04-30,PF00136,5.75,-2.5,8.25,18.67,0.308,-2.03,268440.4,55365.47,16.0786
2022-04-30,PF00148,9.39,-4.74,14.13,16.22,0.5789,-5.61,1884218.21,28559.5,61.4516
2022-04-30,PF00075,2.87,5.38,-2.51,11.64,0.2466,-12.92,540715.23,69976.35,53.2128
2022-04-30,PF00061,8.18,8.78,-0.6,12.2,0.6705,-13.74,375222.25,83325.67,28.375
2022-04-30,PF00088,-2.04,-2.74,0.7,1.64,-1.2439,-12.04,685570.84,53968.05,8.5339
2022-04-30,PF00125,-7.91,4.53,-12.44,18.64,-0.4244,-12.13,1017642.45,89602.18,4.6888
2022-04-30,PF00126,6.96,7.82,-0.86,8.98,0.7751,-10.56,1722982.34,-44156.01,10.9598
2022-04-30,PF00001,1.46,6.7,-5.24,12.01,0.1216,-9.01,457536.87,53672.27,48.0614
2022-04-30,PF00095,8.8,-5.26,14.06,12.33,0.7137,-7.79,111438.56,-31438.27,-18.1046
2022-04-30,PF00057,2.06,8.07,-6.01,13.52,0.1524,-7.37,1066831.46,-26061.22,49.397
2022-04-30,PF00115,6.48,-1.03,7.51,1.59,4.0755,-8.75,681708.1,81300.67,70.3172
2022-04-30,PF00143,-6.53,-4.72,-1.81,3.37,-1.9377,-13.19,1023625.77,-28551.99,73.4958
2022-04-30,PF00139,11.29,-4.08,15.37,3.76,3.0027,-9.37,149832.76,-31145.86,62.7727
2022-04-30,PF00051,7.47,2.71,4.76,16.82,0.4441,-14.68,1530385.62,40005.94,40.7927
2022-04-30,PF00053,11.19,8.81,2.38,10.92,1.0247,-4.63,952783.87,43133.97,-16.9442
2022-04-30,PF00054,-3.93,0.6,-4.53,1.55,-2.5355,-8.12,903150.27,8957.6,6.6678
2022-04-30,PF00008,11.31,-5.04,16.35,4.33,2.612,-9.18,703130.59,70883.58,-2.4346
2022-04-30,PF00093,-7.9,-1.65,-6.25,10.69,-0.739,-10.73,1285192.43,-38003.75,52.9395
2022-04-30,PF00099,-6.88,2.42,-9.3,3.83,-1.7963,-11.74,1008594.97,64603.7,-0.6701
2022-04-30,PF00089,1.39,-3.99,5.38,2.97,0.468,-7.33,1267648.18,46828.36,35.4879
2022-04-30,PF00047,5.87,8.24,-2.37,14.36,0.4088,-10.3,489370.96,95577.12,42.1185
2022-04-30,PF00118,1.58,9.02,-7.44,14.02,0.1127,-11.12,1417614.21,10783.11,63.7988
2022-04-30,PF00021,2.77,2.77,0.0,2.02,1.3713,-10.78,151007.97,95198.95,39.5986
2022-04-30,PF00138,8.54,-0.72,9.26,19.33,0.4418,-2.26,1177239.26,46735.79,3.7455
2022-04-30,PF00090,-6.72,8.07,-14.79,5.86,-1.1468,-5.33,558047.94,98000.94,42.8571
2022-04-30,PF00108,9.06,9.41,-0.35,11.61,0.7804,-3.52,1770189.32,-37626.78,20.9525
2022-04-30,PF00149,3.1,1.81,1.29,15.57,0.1991,-10.86,1745677.22,-38268.0,-10.2547
2022-04-30,PF00014,-5.58,5.3,-10.88,12.09,-0.4615,-10.29,1223693.82,65340.59,33.5301
2022-04-30,PF00104,8.94,-4.27,13.21,3.57,2.5042,-10.68,792173.54,48548.64,75.2077
2022-04-30,PF00039,3.11,1.2,1.91,11.23,0.2769,-6.94,1251986.27,24919.39,59.412
2022-04-30,PF00063,1.85,-5.65,7.5,11.67,0.1585,-11.44,341323.13,99629.56,-1.9798
2022-04-30,PF00015,-5.09,4.16,-9.25,19.38,-0.2626,-12.93,1724183.84,2551.3,-4.9803
2022-04-30,PF00026,-2.62,7.21,-9.83,6.79,-0.3859,-13.17,1423049.67,95779.57,36.6226
2022-04-30,PF00003,-5.5,7.81,-13.31,7.29,-0.7545,-0.05,883923.33,39994.95,31.4893
2022-04-30,PF00043,-7.15,-1.1,-6.05,12.29,-0.5818,-8.18,1000201.86,-30431.05,1.7028
2022-04-30,PF00100,-7.75,1.67,-9.42,18.14,-0.4272,-2.54,1160669.93,94331.04,25.3873
2022-04-30,PF00111,8.65,1.24,7.41,16.84,0.5137,-7.06,535828.43,-8317.07,27.389
2022-04-30,PF00128,6.41,9.84,-3.43,8.73,0.7342,-8.01,1911874.58,51567.54,-8.1403
2022-04-30,PF00035,-2.35,5.25,-7.6,13.81,-0.1702,-4.31,1885670.34,42578.21,58.9103
2022-04-30,PF00004,-4.27,5.7,-9.97,12.12,-0.3523,-3.77,1560661.78,30061.68,62.3743
2022-04-30,PF00121,-7.18,-0.36,-6.82,18.39,-0.3904,-8.58,238977.21,74678.43,45.8347
2022-04-30,PF00009,-3.8,2.52,-6.32,7.2,-0.5278,-7.24,1332058.98,68996.51,-16.4601
2022-04-30,PF00080,4.62,8.17,-3.55,17.11,0.27,-6.02,1553705.99,-10517.96,47.5226
2022-04-30,PF00011,4.39,9.65,-5.26,7.85,0.5592,-1.72,989458.39,-30845.01,20.89
2022-04-30,PF00058,-0.07,-5.06,4.99,8.9,-0.0079,-4.73,1501817.14,16398.74,-7.0289
2022-04-30,PF00002,10.65,1.63,9.02,12.02,0.886,-13.59,546177.31,-26020.51,45.0199
2022-04-30,PF00133,2.32,9.58,-7.26,16.68,0.1391,-1.57,195828.45,52658.85,22.8671
2022-04-30,PF00056,-2.22,0.21,-2.43,18.01,-0.1233,-0.21,89251.55,-33733.34,0.4168
2022-04-30,PF00082,9.74,1.92,7.82,4.25,2.2918,-9.14,284005.79,-27966.64,25.6784
2022-04-30,PF00030,-6.91,-1.27,-5.64,5.42,-1.2749,-3.53,1613711.26,52860.73,69.6593
2022-04-30,PF00041,5.88,-3.75,9.63,16.73,0.3515,-1.46,748204.02,51421.72,31.1808
2022-04-30,PF00135,-6.77,5.47,-12.24,9.73,-0.6958,-5.65,1391107.66,6207.0,38.5152
2022-04-30,PF00123,4.06,1.63,2.43,7.58,0.5356,-3.62,1076310.34,13143.55,9.7275
2022-04-30,PF00096,1.28,2.74,-1.46,19.4,0.066,-10.16,745036.98,-36271.85,33.4118
2022-04-30,PF00103,3.29,4.46,-1.17,5.38,0.6115,-2.66,567848.23,-19551.98,14.6297
2022-04-30,PF00087,-3.85,8.07,-11.92,15.07,-0.2555,-12.46,593191.31,80409.75,-12.2908
2022-04-30,PF00012,6.3,-5.07,11.37,14.7,0.4286,-9.8,1436429.61,60434.1,54.5191
2022-04-30,PF00016,-2.38,-3.26,0.88,19.05,-0.1249,-11.3,559123.15,-13114.34,10.6092
2022-04-30,PF00034,0.28,8.56,-8.28,10.66,0.0263,-3.99,1209763.21,-18146.36,11.7528
2022-04-30,PF00102,4.3,0.6,3.7,14.62,0.2941,-9.64,1512769.82,95311.82,2.6002
2022-04-30,PF00122,0.08,-4.04,4.12,10.36,0.0077,-6.36,1249023.68,71195.84,6.083
2022-04-30,PF00113,1.57,7.57,-6.0,8.51,0.1845,-5.61,1332478.52,20116.08,-19.6062
2022-04-30,PF00071,0.98,9.62,-8.64,6.05,0.162,-13.55,15064.85,-21463.01,16.7844
2022-04-30,PF00006,2.24,0.09,2.15,4.69,0.4776,-14.53,168003.94,65372.3,51.8706
2022-04-30,PF00067,1.53,3.01,-1.48,19.73,0.0775,-12.74,1806152.49,15318.06,49.9712
2022-04-30,PF00078,-5.81,9.05,-14.86,5.13,-1.1326,-12.96,418163.79,40646.07,-10.3815
2022-04-30,PF00076,9.45,-5.62,15.07,18.5,0.5108,-12.61,1950532.04,-39376.79,15.3557
2022-04-30,PF00130,-3.67,9.2,-12.87,5.14,-0.714,-8.52,89610.36,31476.86,72.1806
2022-04-30,PF00007,-4.19,0.73,-4.92,10.46,-0.4006,-2.58,968729.33,-5229.39,-15.2572
2022-04-30,PF00132,6.81,-5.23,12.04,4.39,1.5513,-5.65,1834084.79,52379.08,62.4529
2022-04-30,PF00032,-6.45,4.3,-10.75,19.81,-0.3256,-0.32,917442.22,91008.36,66.5309
2022-04-30,PF00013,2.75,-1.9,4.65,12.4,0.2218,-13.01,1269550.78,17100.32,42.8568
2022-05-31,PF00139,-1.62,7.77,-9.39,16.08,-0.1007,-4.45,1535054.35,59913.07,-1.8166
2022-05-31,PF00078,9.36,8.61,0.75,18.87,0.496,-14.78,943750.27,65643.85,-13.2356
2022-05-31,PF00130,6.75,3.79,2.96,18.09,0.3731,-13.59,228342.97,-33063.37,33.5039
2022-05-31,PF00121,5.88,9.41,-3.53,16.03,0.3668,-5.91,1437102.62,-40807.55,44.7146
2022-05-31,PF00068,2.03,1.87,0.16,6.31,0.3217,-9.5,1224009.43,83598.22,18.4458
2022-05-31,PF00029,6.18,2.78,3.4,19.55,0.3161,-3.8,1683542.41,37531.18,68.536
2022-05-31,PF00096,5.44,2.76,2.68,10.96,0.4964,-12.29,1524464.33,-2367.36,13.2379
2022-05-31,PF00037,7.83,8.62,-0.79,12.9,0.607,-8.53,481157.12,-43351.53,74.7342
2022-05-31,PF00004,8.64,-2.68,11.32,12.29,0.703,-6.19,653934.83,88244.52,64.3321
2022-05-31,PF00054,-6.55,7.92,-14.47,14.65,-0.4471,-12.35,1943840.12,73600.42,29.4338
2022-05-31,PF00025,4.85,8.07,-3.22,6.89,0.7039,-12.86,1430728.23,-28202.27,6.0718
2022-05-31,PF00077,-6.19,-5.01,-1.18,6.19,-1.0,-13.03,1321906.33,-36219.67,44.6331
2022-05-31,PF00119,-6.24,5.96,-12.2,7.58,-0.8232,-11.68,1165701.15,28460.23,-15.877
2022-05-31,PF00144,7.48,-0.43,7.91,12.9,0.5798,-0.58,1290863.55,-6834.6,0.4194
2022-05-31,PF00080,-4.54,7.75,-12.29,16.23,-0.2797,-12.18,1334285.46,24937.63,10.9196
2022-05-31,PF00133,9.84,-3.62,13.46,12.49,0.7878,-13.66,1398244.36,-3410.83,56.3355
2022-05-31,PF00134,3.22,-5.16,8.38,11.72,0.2747,-10.94,820516.64,-19758.47,26.1007
2022-05-31,PF00007,-6.45,4.61,-11.06,9.21,-0.7003,-3.56,1996504.32,56798.17,53.8215
2022-05-31,PF00098,4.11,5.76,-1.65,4.09,1.0049,-10.93,872203.97,28277.96,16.679
2022-05-31,PF00022,-0.45,1.06,-1.51,8.94,-0.0503,-5.92,912426.05,-2285.64,47.016
2022-05-31,PF00147,8.3,-2.12,10.42,1.61,5.1553,-13.38,1355603.99,-39617.85,2.7791
2022-05-31,PF00149,-7.23,-5.36,-1.87,15.11,-0.4785,-6.72,1178876.19,39881.64,-8.7578
2022-05-31,PF00126,9.11,-1.94,11.05,5.86,1.5546,-11.7,1515514.45,46051.35,75.874
2022-05-31,PF00032,-2.98,4.61,-7.59,2.29,-1.3013,-9.94,780406.79,-21010.96,16.1312
2022-05-31,PF00066,-1.83,0.15,-1.98,4.74,-0.3861,-14.76,398440.98,26299.32,13.6329
2022-05-31,PF00031,-1.73,0.7,-2.43,16.84,-0.1027,-2.01,153906.31,-36026.13,-2.7705
2022-05-31,PF00095,4.13,4.37,-0.24,14.55,0.2838,-14.93,1499247.23,-39231.26,27.8851
2022-05-31,PF00051,11.18,-1.11,12.29,3.13,3.5719,-0.6,1736691.16,76143.31,15.3153
2022-05-31,PF00101,-4.97,2.9,-7.87,13.8,-0.3601,-12.03,1111788.3,16666.24,14.9515
2022-05-31,PF00055,4.33,9.89,-5.56,7.73,0.5602,-12.29,941979.43,16078.25,77.1038
2022-05-31,PF00136,5.32,2.85,2.47,19.65,0.2707,-12.48,1280325.31,80336.79,54.3988
2022-05-31,PF00143,1.06,-2.74,3.8,14.42,0.0735,-12.77,638930.84,14789.73,32.6513
2022-05-31,PF00063,1.03,7.81,-6.78,2.16,0.4769,-10.28,1609375.5,66449.58,15.6497
2022-05-31,PF00015,11.25,-4.98,16.23,2.32,4.8491,-0.8,1087860.66,58228.08,23.9687
2022-05-31,PF00128,-3.62,6.82,-10.44,18.01,-0.201,-9.91,383058.62,-4066.51,-10.0258
2022-05-31,PF00104,-5.31,3.87,-9.18,10.92,-0.4863,-6.02,1049223.24,-17033.17,63.6008
2022-05-31,PF00027,-5.26,-1.9,-3.36,10.71,-0.4911,-12.05,593308.16,60763.78,-5.7519
2022-05-31,PF00138,5.62,8.51,-2.89,3.29,1.7082,-0.29,1905305.41,-14229.4,-4.2889
2022-05-31,PF00036,-1.23,4.71,-5.94,18.75,-0.0656,-2.98,943892.7,-27141.25,60.4871
2022-05-31,PF00079,-2.3,2.75,-5.05,19.88,-0.1157,-10.96,522917.81,-40962.59,13.92
2022-05-31,PF00111,-4.04,7.3,-11.34,17.53,-0.2305,-5.51,1082323.71,-41618.03,13.7668
2022-05-31,PF00146,7.93,2.46,5.47,1.86,4.2634,-7.98,367757.97,-635.5,-4.6566
2022-05-31,PF00046,3.49,7.57,-4.08,6.82,0.5117,-11.55,1901546.29,55307.25,31.8988
2022-05-31,PF00049,-4.76,-2.81,-1.95,16.88,-0.282,-3.1,289302.01,-36832.66,0.6231
2022-05-31,PF00038,5.32,2.29,3.03,17.5,0.304,-3.37,439538.87,-27188.37,-15.1284
2022-05-31,PF00060,2.11,5.4,-3.29,19.69,0.1072,-3.69,756461.98,9358.07,8.6631
2022-05-31,PF00020,11.89,-5.13,17.02,10.78,1.103,-8.13,887947.61,47678.64,74.7388
2022-05-31,PF00108,-3.53,6.69,-10.22,11.53,-0.3062,-10.46,1272579.61,-40785.26,-14.5639
2022-05-31,PF00047,8.43,-3.32,11.75,5.97,1.4121,-5.71,28317.71,77409.13,-14.7031
2022-05-31,PF00127,6.98,-2.34,9.32,13.62,0.5125,-3.09,1237364.97,98507.26,51.945
2022-05-31,PF00094,-0.62,-0.11,-0.51,8.25,-0.0752,-11.62,701322.39,58570.69,58.5208
2022-05-31,PF00148,4.84,-2.23,7.07,19.02,0.2545,-0.77,1116139.42,30346.44,25.0846
2022-05-31,PF00041,-5.43,9.56,-14.99,1.07,-5.0748,-11.94,385457.78,6501.44,57.9822
2022-05-31,PF00088,0.46,-0.48,0.94,11.72,0.0392,-6.11,64647.39,7430.4,43.9092
2022-05-31,PF00092,-7.71,-2.47,-5.24,2.93,-2.6314,-8.14,668017.83,81928.72,-10.102
2022-05-31,PF00097,-1.59,-0.71,-0.88,17.48,-0.091,-8.49,1922035.57,-23368.75,74.9465
2022-05-31,PF00048,0.16,-3.89,4.05,3.99,0.0401,-3.1,1906401.76,29167.77,21.7997
2022-05-31,PF00132,6.7,1.6,5.1,4.67,1.4347,-11.57,178800.8,-33642.08,39.9684
2022-05-31,PF00123,6.01,5.27,0.74,15.42,0.3898,-0.61,1788359.77,99427.25,-1.9032
2022-05-31,PF00001,8.96,9.91,-0.95,16.14,0.5551,-13.93,420477.88,27873.11,73.5539
2022-05-31,PF00044,2.38,2.22,0.16,10.99,0.2166,-2.57,1003853.36,20528.12,-12.6353
2022-05-31,PF00076,-7.4,3.3,-10.7,1.85,-4.0,-6.22,1903043.98,47936.14,55.6279
2022-05-31,PF00023,-7.79,8.81,-16.6,12.92,-0.6029,-0.09,734717.6,22217.28,-11.357
2022-05-31,PF00140,4.08,0.88,3.2,17.68,0.2308,-6.69,1129952.52,54337.49,70.1674
2022-05-31,PF00026,11.89,-4.89,16.78,11.33,1.0494,-12.74,63161.71,-36226.79,70.3129
2022-05-31,PF00067,-3.29,9.13,-12.42,9.21,-0.3572,-3.08,1898940.03,-43908.19,34.2295
2022-05-31,PF00075,10.66,-2.32,12.98,10.3,1.035,-6.07,1554357.32,17548.28,48.4681
2022-05-31,PF00018,4.79,3.87,0.92,15.13,0.3166,-13.94,699879.47,28081.43,41.6328
2022-05-31,PF00093,-4.2,-0.81,-3.39,6.41,-0.6552,-7.24,1030263.57,28159.96,34.0779
2022-05-31,PF00014,1.42,-2.35,3.77,4.52,0.3142,-7.86,1755629.13,-15488.98,33.7463
2022-05-31,PF00141,1.36,7.9,-6.54,19.23,0.0707,-12.15,1511976.81,63769.37,-5.3014
2022-05-31,PF00084,-3.69,9.68,-13.37,12.66,-0.2915,-1.11,226824.36,35850.68,22.137
2022-05-31,PF00016,7.61,7.76,-0.15,10.53,0.7227,-4.28,381005.44,-33080.25,66.1495
2022-05-31,PF00030,-3.24,-0.17,-3.07,9.14,-0.3545,-7.49,909747.68,-23757.62,17.7151
2022-05-31,PF00142,4.14,1.45,2.69,4.19,0.9881,-6.57,313250.92,65524.25,31.3444
2022-05-31,PF00120,-0.06,4.96,-5.02,13.29,-0.0045,-4.91,1166059.27,-47088.0,-12.5551
2022-05-31,PF00070,6.83,8.36,-1.53,5.28,1.2936,-7.13,37651.36,-23079.21,75.8083
2022-05-31,PF00145,3.27,8.34,-5.07,13.01,0.2513,-10.65,1499528.79,-20117.16,-3.031
2022-05-31,PF00081,0.92,7.28,-6.36,16.09,0.0572,-9.89,1156001.96,55334.53,59.4789
2022-05-31,PF00024,6.98,-5.25,12.23,4.82,1.4481,-3.0,326528.09,-39159.48,-4.8476
2022-05-31,PF00083,-3.84,3.72,-7.56,13.8,-0.2783,-2.26,93986.59,54785.88,59.4739
2022-05-31,PF00109,2.63,7.05,-4.42,19.59,0.1343,-3.75,191962.67,7760.16,37.1114
2022-05-31,PF00090,-0.68,7.08,-7.76,19.57,-0.0347,-11.5,1210049.7,74144.14,-6.1259
2022-05-31,PF00005,-7.15,9.72,-16.87,4.6,-1.5543,-3.46,1311006.04,-19303.16,74.523
2022-05-31,PF00125,-5.01,2.68,-7.69,11.93,-0.4199,-4.48,198280.43,49252.0,-3.6626
2022-05-31,PF00033,-2.21,-3.99,1.78,18.62,-0.1187,-0.53,685119.05,56506.35,8.5177
2022-05-31,PF00011,2.98,0.55,2.43,13.67,0.218,-3.09,1536329.34,63134.67,16.0685
2022-05-31,PF00013,3.86,5.42,-1.56,5.07,0.7613,-12.08,1704015.82,-8032.93,4.5134
2022-05-31,PF00058,4.75,1.65,3.1,5.67,0.8377,-7.97,964716.65,12846.46,43.5832
2022-05-31,PF00131,-4.9,-2.75,-2.15,3.93,-1.2468,-6.24,1199362.74,6887.22,7.7831
2022-05-31,PF00040,-3.19,-5.03,1.84,9.05,-0.3525,-3.08,315850.52,94225.36,25.4859
2022-05-31,PF00003,-7.82,6.19,-14.01,10.0,-0.782,-8.69,706515.2,91947.6,35.8416
2022-05-31,PF00122,-4.0,6.35,-10.35,18.79,-0.2129,-11.24,223732.64,70932.2,10.7559
2022-05-31,PF00100,-7.12,7.36,-14.48,9.39,-0.7583,-12.56,829497.13,31595.16,73.3617
2022-05-31,PF00059,5.74,-4.21,9.95,8.95,0.6413,-12.82,1312781.94,61482.69,28.5713
2022-05-31,PF00086,11.9,9.88,2.02,7.0,1.7,-13.91,926017.86,71621.34,29.0786
2022-05-31,PF00150,11.57,9.17,2.4,3.52,3.2869,-13.24,1402610.38,-36692.22,13.9497
2022-05-31,PF00006,2.06,1.73,0.33,9.45,0.218,-13.99,794021.14,82173.23,27.6971
